text	aspect	labels
发电机 跟 空调 有 什么 关系 ？ 不 理解 ， 发电机 所 耗 动力 可以 忽略	动力	0
发电机 跟 空调 有 什么 关系 ？ 不 理解 ， 发电机 所 耗 动力 可以 忽略	舒适性	0
烧 机油 都 是 那百年 的 事 了 ， 16 款 开始 就 不 烧 了 ， 现在 都 要 出 18 款 了 。 还有 订 车 怎么会 没有 呢 ， 不 都 是 下 单 到 日本 去 造 的 吗 ？ 也 就 三 个 月 等待 啊 。	动力	0
请问 一下 ： 这种 温度 下 ， 启动 热车 后 ， 打开 暖风 ， 发动机 声音 是 不是 很大 ？ 转速 也 很高 近 2000 转 吧 ， 是不是 这种 情况 ？	动力	0
我 还是 更喜欢 17 寸 的 ， 我 觉得 18 的 太 颠 了 ， 过 减速带 不 舒服	舒适性	-1
只有 2000 手续费 ， 还有 利息 。 无 其他 费用 ， 续保 押金 也 不 收	价格	0
差不多 ， 比 这个 严重 ， 像 停下来 ， 突然 加速 一样	动力	0
可以 私信 一下 裸 车 价格 多少 吗 ？ 准备 买了	价格	0
95 确实 比 92 好 用 ， 而且 ， 而且 ， 而且 更 延长 发动机 的 使用 寿命 。	动力	0
综合 油耗 7.4 。 城区 居多 。 算是 比较 省油 的 。 快 两万 公里 了 还 没 机油 报警 过 。 一般 是 6000 左右 换	油耗	1
有 抖 ， 等 红绿灯 时 挂 N 档 会 有 间歇 抖 ， 除了 这个 其他 没 毛病 ， 去年 6月 底 提 车 到 现在 2万 多 km 了 ， 后 来看 帖 说 那个 抖 是 发动机 特性 ， 习惯 就 好 ， 在 我 看来 跟 操控 比 起来 ， 这些 真都 不算 事	操控	0
有 抖 ， 等 红绿灯 时 挂 N 档 会 有 间歇 抖 ， 除了 这个 其他 没 毛病 ， 去年 6月 底 提 车 到 现在 2万 多 km 了 ， 后 来看 帖 说 那个 抖 是 发动机 特性 ， 习惯 就 好 ， 在 我 看来 跟 操控 比 起来 ， 这些 真都 不算 事	动力	0
水平 对 置 的 缺点 之一 就是 维修 起来 麻烦 。	动力	-1
结合 日常 用车 路况 ， 不是 经常 走 烂 路 ， 感觉 没 必要 装 车辆 发动机 护板 的 ；	动力	0
有意思 ， 后轴 用 锂电池 ， 不 知道 锂电池 追尾 有 爆炸 风险 吗 ？ 我 来 找 个 给 斯巴鲁 开脱 的 理由 吧 ， 全都 是 减排 和 低 油耗 给 逼 的 ， 斯巴鲁 没 错	油耗	0
我 的 车是 12 款 森林 人 2.5 运动版 ， 过 了 5万 公里 后 发现 有 烧 机油 迹象 ， 4 S 店 保养 后 3千 公里 冷车 检查 发现 机油 尺 下线 去 4 店 找 他们 给 加 了 安索 签名 版 小瓶 ， 上 个 星期 4950 公里 后 ， （ 1100 高速 ， 3850 三环 ） 去 四 S 店 检查 发现 比 机油 尺 下线 还 少 在 机油 尺 的 弯 头 处 ， 首 保 后 一直 都 在 使用 四 S 店 推举 的 安索 签名 版 0 - 20 机 油	动力	0
你 的 车 怠速 空档 等 红绿灯 的 时候 车身 抖动 吗 ? 我 的 16 款 2 ． 5 抖	操控	-1
我 是 13 款 尊贵 导航 ， 开 过 弟弟 的 指南者 ， 没有 可比性 、 空间 、 动力 、 舒适 性 、 四驱 差距 很大 。	舒适性	0
我 是 13 款 尊贵 导航 ， 开 过 弟弟 的 指南者 ， 没有 可比性 、 空间 、 动力 、 舒适 性 、 四驱 差距 很大 。	空间	0
我 是 13 款 尊贵 导航 ， 开 过 弟弟 的 指南者 ， 没有 可比性 、 空间 、 动力 、 舒适 性 、 四驱 差距 很大 。	配置	0
如果 这次 中美 贸易 战 真的 能 给 广大 群众 带来 福利 ， 也 是 一 件 利好 的 事 ， 只是 这个 关税 真的 下降 不 知道 真的 能 不能 让 车价 、 零配件 的 价格 降低 一些 ， 降低 多少 ， 还是 等 真正 公布 的 时候 看看 吧 ， 希望 是 福音	价格	0
xv 森林 人 都 能 上 ， 感兴趣 的 私信 我 价格 ！	价格	0
16 款 款 led 灯 ， 驾驶 位 记忆 ， 座椅 加热 ， 座椅 底 出 风口 很多 方面 其实 不算 差 ， 实用 配置 该 有的 基本 都 有 ， 但 在 最 体现 门面 的 中控 导航 和 后 排出 风口 掉 了 链子 ， 以及 在 现阶段 很多 车都 强调 主动 安全 系统 的 形势 下 ， 鹰眼 竟然 没 配 上 ， 这 几 项 导致 经常 被 人 拿来 批判	配置	-1
要是 经常 暴力 驾驶 ， 这个 油 怕 是 受不了 ， 那些 欧洲 性能 车 机油 普遍 非常 稠	操控	1
要是 经常 暴力 驾驶 ， 这个 油 怕 是 受不了 ， 那些 欧洲 性能 车 机油 普遍 非常 稠	动力	1
分段 式 什么 意思 ， 我 刚 买了 一 辆 2.5 的 森林 人 ， 不 知道 是 09 款 还是 10 款 ， 求 解答 。 豪华 导航 版 的	配置	0
全 款 都 不 优惠 贷款 免 利息 但是 有 手续费	价格	0
这个 车 只要 综合 油耗 跑到 8 个 以下 ， 就是 好 司机 啦	油耗	0
这个 车 的 变速箱 在 拨 杆 的 正下方 ， 而且 是 硬 链接 ， 所以 不能 以 其他 的 前 驱车 拉线 变速 模式 评比 ， 如果 你 觉得 很 厉害 就 去 看看 ， 但是 正常 情况 它 也 比 其他 车型 抖	动力	0
建议 你 最好 烧 航 油 你 能 飞 起来 就是 发动机 通红	动力	0
原 车 轮胎 225 / 55 R 17 当然 能 换 225 / 60 R 17 ， 只 轮胎 厚 了 少许 ， 影响 不大 ， 如 有 帮助 麻 ， 望 采纳	操控	0
lz 经常 会 加 高速 上 加油站 珰珰 油 吗 ？ 平均 油耗 多少 啊 ？ 3 年 多 跑 了 多少 万 公里 了 ？	油耗	0
你 要 我 可以 卖给 你 ， 因为 我 考虑 想 改 座椅 通风 。	内饰	0
我 全 装 了 ， 感觉 不错 。 底盘 紧凑	操控	1
今天 专门 到 4 s 店 让 检查 汽 门 油 封 没 给 检查 不懂 是不是 要 台 发动机	动力	0
和 我 的 油耗 一样 ， 不过 我 是 2.0	油耗	0
不是 这个 理解 。 原厂 嗽 叭 是 简单 电容 分 频 两分 频 音响 系统 ， 下面 的 是 中 低音 嗽 叭 ， 仪表盘 上 的 是 高音 嗽 叭 。 因为 这个 高音 嗽 叭 口径 稍 大 一点 ， 所以 分 频点 取得 稍低 一点 。 不是 说 中音 与 高音 合 在 一起 ， 也 就是说 没有 什么 中 高音 同 轴 之 说 。	舒适性	0
根据 楼主 的 问题 ， 其实 2.0 的 森林 人 动力 也 没问题 ， 森林 人 本来 车重 就 不大 ， 如 满意 请 采纳	动力	0
抗 磨 性能 呢 ？ 我 现在 的 胎 磨损 的 那个 还 没 到 ， 主要 是 老化 的 厉害 ， 寻思 以后 轮胎 好好 养护 的 ， 在 轮胎 不 老化 的 前提 下 ， 尽量 抗 磨 点	操控	0
30 ？ ？ ？ 疯 了 换 了 SE ， 不管 如何 驾驶 ， 油耗 表 都 是 16 以上	油耗	0
你 在 搞笑 吧 ？ 四驱 不如 欧蓝德 ？ 加速 不如 五菱 宏光 ？	操控	0
后面 好 积碳 严重 ， 影响 动力 ， 很 可能 还 会 有 顿挫 感 ， 我 的 毛病 和 楼主 一样	动力	0
买 这个 年份 的 车 要 小心 ， 很多 都 有 发动机 漏 油 问题	动力	0
新款 的 2.5 增加 了 机油 冷却 和 换 了 活塞环 吧 ， 烧 机油 问题 已经 是 老黄历 了	动力	0
退出 导航 ， 你 的 意思 是 这 功能 不好 用 了 还是 没 找到 在 哪 ？	配置	0
你 试试 Q 5 ， X 5 X 6 ， GLC 的 后排 .....	空间	0
S 和 S# 与 I 通 模式 的 区别 在于 ： 油门 响应 更 积极 （ 油耗 增加 ） ， 发动机 转速 提升 快 。	动力	0
13 年 2.5 自动 豪华 ， 今年 五月 短途 郊游 时 前 胎 被 扎 破 ， 继续 行驶 约 100 米 后 发现 ， 轮胎 已 废 ， 途虎 入 了 两 条 国产 横滨 换 在 两 个 前轮 ， 花纹 型号 一样 ， 速度 级别 第一 档 ， 行驶 约 2000 km ， 无 异常 ， 路 感 与 之前 进口 原装 胎 基本 一致 ， 噪音 、 油耗 基本 无 变化	油耗	1
13 年 2.5 自动 豪华 ， 今年 五月 短途 郊游 时 前 胎 被 扎 破 ， 继续 行驶 约 100 米 后 发现 ， 轮胎 已 废 ， 途虎 入 了 两 条 国产 横滨 换 在 两 个 前轮 ， 花纹 型号 一样 ， 速度 级别 第一 档 ， 行驶 约 2000 km ， 无 异常 ， 路 感 与 之前 进口 原装 胎 基本 一致 ， 噪音 、 油耗 基本 无 变化	舒适性	0
空调 滤 没 换过 的话 ， 看看 脏 不 脏 ， 该 换 了 ……	舒适性	0
我 当年 也 纠结 过 这个 问题 ， 论坛 的 老 司机 们 跟 我 说 买 森林 人 的 不会 买 CRV ， 反过来 也 一样 。 两 个 车 我 都去 看 了 ， 森林 人 驾驶 视野 宽阔 ， 操控 好 ， 原因 就 不说 了 ， 不 知道 的 没 必要 考虑 斯巴鲁 了 ， 内饰 差点 意思 。 CRV 刚好 相反 。 综上 ， 我 上周 提 了 18 款 森林 人 ， 手打 这么 多 字 ， 不 客气 。	操控	1
我 当年 也 纠结 过 这个 问题 ， 论坛 的 老 司机 们 跟 我 说 买 森林 人 的 不会 买 CRV ， 反过来 也 一样 。 两 个 车 我 都去 看 了 ， 森林 人 驾驶 视野 宽阔 ， 操控 好 ， 原因 就 不说 了 ， 不 知道 的 没 必要 考虑 斯巴鲁 了 ， 内饰 差点 意思 。 CRV 刚好 相反 。 综上 ， 我 上周 提 了 18 款 森林 人 ， 手打 这么 多 字 ， 不 客气 。	内饰	-1
你 去 看过 了 吗 ？ 我 暑假 的 时候 去 西乡 那边 看过 一 次 ， 好像 最多 就 优惠 5 、 6千 ， 不会 超过 1万 。 重点 是 ， 他们 的 销售 全 是 汉子 ， 是 汉子 啊	价格	0
没有 钥匙 芯片 车子 无法 发动 ， 防盗锁 会 锁 死 方向盘 ， 除非 用 吊车 。 并且 这种 全 进口车 发动机 锁 比较 难 破 ， 盗窃 收益 和 成本 不 成正比 。	操控	0
哈哈 ， 也 是 好 车 ， 不 太 喜欢 它 中控	配置	1
2.5 的 动力 是 要好 一点 ， 但是 可能 烧 机油 ， 其实 冠道 2.0 T 的 四驱 可以 都 是 城市 SUV 也 不会 去 重度 越野 。	动力	1
进口车 价格 没有 保证 ， 这 点 比较 坑 的 。	价格	-1
我 6 挡 手动 ， 感觉 80 最 省油	油耗	0
斯巴鲁 老 毛病 前面 空 压 离合 电磁 不灵 了 ， 去找 修 空调 的 砸 几 下 。	舒适性	0
有 啊 ， 座椅 能 调 的 都能 记忆	内饰	0
机械 手刹 是 安全 的 最后 一道 防线 ， 机械 的 可以 控制 刹车 力度 ， 电子 的 能 吗 ？ 机械 的 能 漂移 ， 电子 的 能 吗 ？	安全性	0
这个 我 之前 就 粗略 的 算算 了 一下 ， 以 国内 四 儿子 的 数量 和 所需 更换 气囊 的 车 的 数量 来看 ， 最快 需要 2 年 半 才能 全部 换 完	安全性	0
一样 的 颜色 ， 这种 颜色 只有 2.5 的 有 。 黑 和 白 的 容易 脏 ， 这种 棕色 的 比较 耐 脏 ， 而且 车 漆 相对 黑 的 要 厚 一点 。 我 就 选 这个 颜色 了	外观	1
我 感觉 单轮 过 坑 的 时候 ， 方向盘 感觉 没 那么 松散 。	操控	0
如果 均 速 能 达到 35 表 显 平均 油耗 6 - 7 是 可能 的 比如 我 下班 单程 路况 好 的话 6.8	油耗	0
呵呵 ， X 1 就是 一面 子 货 ， 而且 外观 实在 是 ……	外观	-1
奥迪 的 维护 还是 要 贵 一点 ， 不过 高速 、 市内 奥迪 的 舒适 性 还是 很好 的 ， 不 差 钱 ， 那个 贵买 那个 肯定 没错 。 要是 手头紧 就 考虑 实惠 点 的 。	舒适性	0
我 说 的 是 同样 的 价位 ， 你 没 懂 我 的 意思 ， 你 说 不能 买 丐 版 ， 那 我 只能 昂 科威 ，	价格	0
预算 足够 的 话 ， 同 款 车 买 动力 最好 的 绝不 后悔	动力	1
ES 的 主动 安全 性能 ， 连 VOLOV 都 不是 对手 ， 本田 有 可比性 吗 ？	操控	1
ES 的 主动 安全 性能 ， 连 VOLOV 都 不是 对手 ， 本田 有 可比性 吗 ？	动力	1
ES 的 主动 安全 性能 ， 连 VOLOV 都 不是 对手 ， 本田 有 可比性 吗 ？	安全性	1
发动机 没 那么 脆弱 ， 看见 有人 直接 高压 水枪 重新 发动 机舱	动力	0
我 也 看到 别人 用 水枪 冲洗 发动机 、 和 高压 蒸汽 清洗 。 觉得 那个 不 稳妥 。 森林 人 发动机 的 电路 接口 都 是 一 根 根 电线 对接 起来 的 。 有点 寒碜 。	动力	0
理论上 这个 价格 是 OK 的 ， 就是 你 去 了 4 S 店 估计 不 收 你 点 工时 费 你 是 不大 走 得 出来 的 ， 而且 这里 还有 很多 易损件 的 价格 还 没有 ， 我 2 个 月 做 了 一个 大 整备 ， 修 了 2万 多	价格	1
觉得 舒适 性 不怎么样 ， 比较 颠簸	舒适性	-1
１８ 的 我会 用 ２２５ / 60 的 胎 ， 就是 傲 虎 那个 规格 。	操控	0
2.5 有 小 彩屏 中 控 ， 这个 值	配置	1
看 你 之前 开 的 是 什么 车 了 ， 我们 也 去 试驾 了 下 。 感觉 森林 人 还是 窄 了 点 ， 领导 进店 瞅 了 一眼 就 直奔 傲 虎 去 了 。 森林 人 的 自动 启 停 不错 ， 没有 抖动 ， 几乎 没有 感觉 ， 稍 抬 刹车 ， 发动机 就 起来 了 。 但 感觉 森林 人 走 起来 后 ， 噪音 有些 大 ， 不如 傲 虎 。 但 傲 虎 没有 森林 人 的 运动 感 ， 有些 太 稳 了 。	动力	0
看 你 之前 开 的 是 什么 车 了 ， 我们 也 去 试驾 了 下 。 感觉 森林 人 还是 窄 了 点 ， 领导 进店 瞅 了 一眼 就 直奔 傲 虎 去 了 。 森林 人 的 自动 启 停 不错 ， 没有 抖动 ， 几乎 没有 感觉 ， 稍 抬 刹车 ， 发动机 就 起来 了 。 但 感觉 森林 人 走 起来 后 ， 噪音 有些 大 ， 不如 傲 虎 。 但 傲 虎 没有 森林 人 的 运动 感 ， 有些 太 稳 了 。	操控	0
是的 性能 版本 6.5 秒 破 百	操控	1
是的 性能 版本 6.5 秒 破 百	动力	1
你 要说 车外 的 车门 底 踏板 ， 全系 都 不 配置 ， 如果 说 是 运动 刹车 油门 休息 踏 脚 可以 有 运动 款 的 ， 不过 那个 要 定 ， 或者 自己 加装	安全性	0
你 要说 车外 的 车门 底 踏板 ， 全系 都 不 配置 ， 如果 说 是 运动 刹车 油门 休息 踏 脚 可以 有 运动 款 的 ， 不过 那个 要 定 ， 或者 自己 加装	配置	0
4 s 店 给 了 个 理由 ： 新 车 发动机 内有 碎屑 ， 长时间 拉 高速 对 发动机 不好 ， 建议 提前 保养	动力	0
另外 你 这 wrx 刹车 是 原位 安装 吗 ， 用 不用 加 桥架 ？	安全性	0
买 力狮 ， 2.0 森林 人 的 价格 可以 买 到 力狮 2.5 的 ， 2.5 森林 人 的 价格 可以 买 到 力狮 2.0 t ， 另外 说一句 ， 力狮 的 底盘 高度 不 比 一般 的 城市 suv 低 ， 颇 有 当年 老 桑塔纳 的 感觉 ， 还有 就是 斯巴鲁 的 2.0 t 听说 以后 越来越 少	价格	0
买 力狮 ， 2.0 森林 人 的 价格 可以 买 到 力狮 2.5 的 ， 2.5 森林 人 的 价格 可以 买 到 力狮 2.0 t ， 另外 说一句 ， 力狮 的 底盘 高度 不 比 一般 的 城市 suv 低 ， 颇 有 当年 老 桑塔纳 的 感觉 ， 还有 就是 斯巴鲁 的 2.0 t 听说 以后 越来越 少	操控	0
你好 ， 我 觉得 普利司 通 的 轮胎 还是 不错 的 ， 我 个人 的 阳光 一直 用 这个 牌子 ， 非常 的 耐用 ， 从 各 方面 的 性能 来说 也 很 不错	操控	1
油耗 不得了 ， 不如 买 新款 2.0 t 的	油耗	-1
提 车 时 车友会 的 老 司机 就 这么 说 了 ， 但是 不 敢 啊 。 曾经 东北 - 上海 2100 公里 ， 机油 消耗 很少 。	动力	1
企业 能 做到 最 良心 的 办法 就是 给 车主 发动机 召回 ， 不过 就算 这样 ， 车主 也 不会 答应 ， 神 钢 造假 十 年 ， 雷克萨斯 质量 排行榜 依旧 高高挂起 ， 斯巴鲁 的 口碑 车主 自己 懂 都 懂	动力	-1
大家 都 在 想 办法 降 风 噪 ， 楼主 在 这 发 提升 风 噪 ，	舒适性	0
接线 很 容易 ， 有 原 车 插口 ， 只是 倒车 影像 哪里 需要 破 点 线 ， 也 不难 。 就是 安装 机头 调 位置 有点 难度 ， 我 试 了 很多 次 才 行 。 要 有 耐心 。	配置	0
这个 功能 太 骚 了 ， 使用 最多 的 就是 我 和 媳妇 之间 的 切换 ， 媳妇 和 我 一 人 一 把 钥匙 ， 开车 门就 调好 座椅 ， 这 哪 是 30万 的 车 ， 明明 是 300万 的	内饰	1
单纯 的 外观 控 来说 的话 ， 的确 不 像 换代 应有 的 水平 ， 看看 其它 数据 出来 后 ， 再 做 打算 把 。 内饰 说实话 ， 还是 如此 的 廉价 的 感觉 虽然 买车 外观 和 内饰 不是 重点 ， 但 如果 在 追 崇 驾驶 、 操控 、 品质 等 其它 方面 的 优势 的 同时 ， 兼顾 一下 外观 和 内饰 岂不 是 更好 ？ 毕竟 90 % 以上 的 用户 ， 还是 注重 外观 和 内饰 的 ， 我 也 不 例外 ！ 如此 看来 ， 我 觉得 斯巴鲁 可能 考虑到 老 车主 的 心里 ， 不 让 老 司机 有 太多 心里 落差 ， 不然 真的 解释 不通 啊	外观	-1
单纯 的 外观 控 来说 的话 ， 的确 不 像 换代 应有 的 水平 ， 看看 其它 数据 出来 后 ， 再 做 打算 把 。 内饰 说实话 ， 还是 如此 的 廉价 的 感觉 虽然 买车 外观 和 内饰 不是 重点 ， 但 如果 在 追 崇 驾驶 、 操控 、 品质 等 其它 方面 的 优势 的 同时 ， 兼顾 一下 外观 和 内饰 岂不 是 更好 ？ 毕竟 90 % 以上 的 用户 ， 还是 注重 外观 和 内饰 的 ， 我 也 不 例外 ！ 如此 看来 ， 我 觉得 斯巴鲁 可能 考虑到 老 车主 的 心里 ， 不 让 老 司机 有 太多 心里 落差 ， 不然 真的 解释 不通 啊	内饰	-1
我 是 国庆 车展 订 车 的 ， 所以 优惠 比较 大 。	价格	0
机油 在 机油 尺 中间 位置 即可 ， 不 超 上限 也 算 正常 的 ， 你 超 上限 很多 了 ， 这样 肯定 不好 的 ， 有空 去 4 s 抽掉 点 吧 ， 机油 多 了 会 增加 油耗 ， 对 发动机 也 不好 的 ， 满意 请 采纳 ， 谢谢 。	动力	0
便宜 2万 的 豪华 特装 ， 实用 配制 提升 ， 优惠 还给 力 ， 确实 划算 。	价格	1
我家 一 辆 cx 5 ， 一 辆 刚买 的 森林 人 ， 在 舒适 性 上 差不多 ， 操控 也 差不多 ， 主要 看 你 想 干嘛 了 ， cx 5 不 是 全时 四驱 我 掉 雪 坑里 是 推出 来 的 。。。 你 要是 钱 够 就 上 2.5 的 cx 5 ， 我 觉得 2.0 的 森林 人 是 够用 ， 但是 今天 超车 人家 奥迪 q 5 没 惯 着 我 ， 看 我 要 提速 ， 一 脚 就 抢 我 前面 去 了 ！	操控	0
难道 我 买了 假 的 森林 人 ？ 油耗 都 好 很多	油耗	-1
我 老公 昨天 定 的 优惠 2万	价格	0
这个 没 看到 车 ， 没 试驾 过 ， 谁 都 给 不 出 价格 。	价格	0
试驾 了 cx 5 1.2.5 四驱 ， 操控 没的说 。 加速 线性	操控	0
这 款 是 歌乐 代工 的 ， 不 支持 方向盘 控制 ， 所有 左边 没有 控制 按键 ， 只有 右边 的 定速 巡航 控制 。 点烟器 没 反应 应该 是 保险丝 断 了 ， 换 一个 就 好 了 ！ 这 款 导航 不错 ， 光盘 非常 难 升级 ， 没有 必要 去 弄 他 ， 手机 导航 就 行 ！	配置	1
这 款 是 歌乐 代工 的 ， 不 支持 方向盘 控制 ， 所有 左边 没有 控制 按键 ， 只有 右边 的 定速 巡航 控制 。 点烟器 没 反应 应该 是 保险丝 断 了 ， 换 一个 就 好 了 ！ 这 款 导航 不错 ， 光盘 非常 难 升级 ， 没有 必要 去 弄 他 ， 手机 导航 就 行 ！	操控	0
你 的 情况 选 汉兰达 。 我 朋友 就 是 汉兰达 ， 我 陪着 去 买 的 ， 好 车 。 空间 无敌 ， 停车 都 是 小事 。	空间	0
为什么 我们 这里 一直 只 优惠 3000 还 什么 都 不 送	价格	0
2.0 T 是 个 很好 的 动力 ， 普通车 的 高 配 车型 ， 豪 车 的 入门 车型 ， 都用 这 动力 ， 绝对 是 主流 。 出去 玩 跟车 不 掉队 （ 超 跑 除外 ， 哈哈哈 ）	动力	0
一切 都 正常 ， 导航 速度 不 对 那个 都有 ， 和 手机 性能 有 关 ， 不用 担心 ， 回去 检查 底盘 胶 套 ， 注意 观察 是否 烧 机油 ， 渗 油 ， 然后 看看 正 时 皮带 是否 老化	操控	0
一切 都 正常 ， 导航 速度 不 对 那个 都有 ， 和 手机 性能 有 关 ， 不用 担心 ， 回去 检查 底盘 胶 套 ， 注意 观察 是否 烧 机油 ， 渗 油 ， 然后 看看 正 时 皮带 是否 老化	动力	0
一切 都 正常 ， 导航 速度 不 对 那个 都有 ， 和 手机 性能 有 关 ， 不用 担心 ， 回去 检查 底盘 胶 套 ， 注意 观察 是否 烧 机油 ， 渗 油 ， 然后 看看 正 时 皮带 是否 老化	配置	0
不怕 ， 就 一块 铝合金 护罩 ， 换 个 塑料 的 还 不是 照样 跑 么 。 又 不是 底盘 铝合金 支 臂 ， 那 要是 铸造 的 材料 工艺 不好 ， 沙眼 和 裂纹 多 ， 才真 不 敢 用 ， 说 断 就 断	操控	-1
不怕 ， 就 一块 铝合金 护罩 ， 换 个 塑料 的 还 不是 照样 跑 么 。 又 不是 底盘 铝合金 支 臂 ， 那 要是 铸造 的 材料 工艺 不好 ， 沙眼 和 裂纹 多 ， 才真 不 敢 用 ， 说 断 就 断	内饰	-1
福克斯 ？ 没 拿 翼虎 比 ？ 不过 SUV 过 弯 做 的 和 轿车 一样 好 确实 证明 水平 发动机 的 功力 。	动力	1
一定 有 个 大 的 提升 吧 ， 据说 新款 XV 提升 就 很大 。 我 希望 的 是 舒适 性 与 噪音 控制 上 有 个 大幅度 的 提升 ！	舒适性	0
用 安索 签名 版 跑 了 几 万 公里 了 ， 比 原厂 油 安静 长效 不用 质疑 ， 昨天 刚 尝试 了 模特 的 8100 ， 发动机 明显 有劲 了 许多 ， 长效 性 还 有待 观察	动力	0
楼主 估计 也 就 值 个 七八万 ， 因为 这 车 后期 的 保养 费用 确实 太高 了 ， 而且 油耗 也 没有 什么 优势 ， 大家 买 这个 车 就 不如 买 个 省油 耐用 一点 的 丰田 车 了	油耗	-1
我 18 款 2.0 的 ， 平时 跑跑 最多 9 个 油 。 上星期 去 高速 拉 了 180 码 ， 巅峰 油耗 才 16 个 油 。 除非 你 们 市区 跑 ， 一直 停停 走走	油耗	0
2.5 FB 的 发动机 ， 烧 机油 没 毛病 ！ 不用 修 了 ， 都 打算 出手 了 ， 加 着 用 吧 。	动力	0
谢谢 ！ 胎压 监测 配置 里面 有 了 。 发动机 护板 、 变速箱 护板 是不是 更 有 用 ？	配置	1
谢谢 ！ 胎压 监测 配置 里面 有 了 。 发动机 护板 、 变速箱 护板 是不是 更 有 用 ？	动力	1
哪 来 的 所谓 原厂 机油 ， 斯巴鲁 是 不 生产 机油 的 ！	动力	0
这 车 最 容易 发现 的 问题 就是 各种 异 响 ， 这 是 一 部 内饰 做 的 很 差 的 车 ， 不过 对于 能 动手 的 ， 也 不算 大事 。	内饰	0
rav 4 我 也 开 过 ， 视线 差 ， 味道 重 ， 更 谈不上 操控 ， 开 过 森林 人 之后 再也 不想 开 rav 4	舒适性	-1
rav 4 我 也 开 过 ， 视线 差 ， 味道 重 ， 更 谈不上 操控 ， 开 过 森林 人 之后 再也 不想 开 rav 4	操控	-1
我 今年 8月 份 刚 去 过 ， 川 进 青出 ， 15 款 2.0 特装 版 ， 一路平安 ， 就是 上 了 3000 米 海拔 以上 ， 动力 跟不上 ， 大概 只有 0.8 排量 了	动力	-1
新 车 是 可以 跑 高速 、 长途 的 ， 但是 需要 您 注意 : 1 、 请 您 将 车速 尽量 限制 在 80 ~ 120 KM 之间 行驶 。 2 、 发动机 转速 控制 在 2000 - 3000 rpm 。 3 、 在 前 500 公里 内 尽量 减少 负载 。 4 、 请 尽量 避免 猛 踩 油门 或 猛 踩 刹车 的 情况 。 5 、 每 行驶 两 小时 ， 服务区 停车 休息 15 分钟 。	动力	0
看看 刹车 油 是否 需要 更换	安全性	0
建议 去 4 S 弄 吧 ， 这个 是 一 整块 的 ， 从 座椅 靠背 旁边 容易 裂开 的 那里 一直 到 后面 ， 自己 弄弄 不好 异响 更多 。	内饰	0
现在 人 一 讲 安全性 ， 就 拿 车身 刚性 、 钣金 厚度 、 气囊 数量 说事儿 ， 但 我 想 说 ， 最 安全 的 车 难道 不 应该 是 开 着 不 容易 出 事故 的 车 ？ 我们 开车 绝大部分 时间 都 是 在 城市 道路 上 ， 城市 交通事故 绝大多数 是 在 倒车 、 并 线 、 左 拐 时 发生 的 ， 良好 的 视野 可以 极大 降低 这些 事故 的 发生 ， 这 正是 森林 人 的 长处 。	安全性	0
既然 abs 有用 ， 那 就 不 存在 扭矩 不足 。 仅仅 是 行程 长 你 不 习惯 罢了 。 刹车 到底 车轱辘 还 在 转 没有 abs 那才 叫 刹车 疲软 。 懂 了 吧 ？	安全性	0
这个 价格 还 可以 扣 一个 ， 你 看看 还 送 不 送 其他 的 小 礼品 啊 什么 的 。 ， ， ， ，	价格	0
有啥 好 争得 反正 我 觉得 操控 还 行 除了 高速 噪音 和 配件 价格 都 很 满意	价格	-1
有啥 好 争得 反正 我 觉得 操控 还 行 除了 高速 噪音 和 配件 价格 都 很 满意	操控	0
是不是 二手车 过 了 七 年 ， 检 车 次数 就 增多 了 ， 懂 车 的 人 都 说 七八 年 的 老 斯巴鲁 发动机 都 比 现在 的 国产 发动机 耐 开 ， 开 个 六七十万 公里 没啥 事 ， 真 不 知道 该 怎么 换车 了	动力	0
习惯 就 好 了 ， 行驶 超过 2 个 小时 也 有 提示 ， 钥匙 在 车里 用 无 钥匙 锁 车里 有 提示 ， 行驶 中 稍微 有点 抬 一点 手刹 车 有 提示 ...... 很多	操控	0
如果 进口 欧蓝德 的 价格 降 到 跟 广 汽 的 一样 ， 不 知道 你 这 句话 会 不会 在 你们 论坛 发	价格	0
新 森 cvt 也 能 做到 这个 油耗 。 保养 也 是 一方面 。	油耗	0
看来 全国 专修 换 环 价格 差不多 ， 北京 要 9000 ， 其实 环 我 在 济南 问 的 680 ， 油 封 15 一个 ， 缸 垫 300 一个 ， 主要 手工 贵 ， 本地 修理厂 要 2000 多 到 3000 多 ， 但是 给 人 感觉 心里 没底 ， 最后 在 北京 定 的 中 缸 ， 15000 ， 上周 六一 天 完活 。 FB 25 ， 跑 500 公里 高速 得 下去 半 升 机油 ， 排气管 漆黑 。	价格	0
阿特兹 这样 的 轿车 ， 空间 不 如 森林 人	空间	-1
和 我 一样 ， 等等 吧 ， 说是 下个月 有 车 。 小改 款 也 就 2.0 豪华 导航 版 最 值 ， 否则 就 买 16 款 了 。	配置	0
车子 的 动力 颜值 什么 的 这 是 自己 的 选择 就 好	动力	0
车子 的 动力 颜值 什么 的 这 是 自己 的 选择 就 好	外观	0
欧蓝德 宇宙 第一 ， 就 连 缺点 都 那么 另类 ： 抖	配置	1
我 也 洗过 不过 洗 完 一个 月 坏 了 火花塞 不能 启动 车 接下来 动力 下降 费 油 ！ 应该 修理 哪 呀 ？	动力	0
